ID,condition,scale,set,item,response,value
VW6Dh3EvpV,FA,mindset,NA,GMS_3,Stimme zu,5
VW6Dh3EvpV,FA,nfc,NA,NfC_1,eher zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_10,eher zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_11,eher zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_12,überhaupt nicht zutreffend,5
VW6Dh3EvpV,FA,nfc,NA,NfC_13,weder noch,3
VW6Dh3EvpV,FA,nfc,NA,NfC_14,eher zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_15,sehr zutreffend,5
VW6Dh3EvpV,FA,nfc,NA,NfC_16,eher nicht zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_17,sehr zutreffend,5
VW6Dh3EvpV,FA,nfc,NA,NfC_2,eher zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_3,eher nicht zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_4,eher nicht zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_5,eher nicht zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_6,weder noch,3
VW6Dh3EvpV,FA,nfc,NA,NfC_7,eher nicht zutreffend,4
VW6Dh3EvpV,FA,nfc,NA,NfC_8,weder noch,3
VW6Dh3EvpV,FA,nfc,NA,NfC_9,überhaupt nicht zutreffend,5
W0fJT5G7w3,DT,mancheck,NA,MC_0_1,Leicht,2
W0fJT5G7w3,DT,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
W0fJT5G7w3,DT,mancheck,NA,MC_1,Nein,0
W0fJT5G7w3,DT,memory,FB1,FB1_1,"1,5m",1
W0fJT5G7w3,DT,memory,FB1,FB1_2,Grünblattgemüse,1
W0fJT5G7w3,DT,memory,FB1,FB1_3,Raue dicke Haut,0
W0fJT5G7w3,DT,memory,FB1,FB1_4,Schwarz,1
W0fJT5G7w3,DT,memory,FB1,FB1_5,Violett und flauschig,1
W0fJT5G7w3,DT,memory,FB1,FB1_6,Mit einem trompeten ähnlichen ruf,0
W0fJT5G7w3,DT,memory,FB1,FB1_7,alleine herum ziehen,1
W0fJT5G7w3,DT,mindset,NA,GMS_1,Stimme grösstenteils zu,4
W0fJT5G7w3,DT,mindset,NA,GMS_2,Stimme grösstenteils zu,4
W0fJT5G7w3,DT,mindset,NA,GMS_3,Stimme grösstenteils zu,4
W0fJT5G7w3,DT,nfc,NA,NfC_1,weder noch,3
W0fJT5G7w3,DT,nfc,NA,NfC_10,eher zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_11,eher zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_12,eher nicht zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_13,weder noch,3
W0fJT5G7w3,DT,nfc,NA,NfC_14,eher zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_15,eher zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_16,eher nicht zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_17,eher zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_2,eher zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_3,eher nicht zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_4,eher nicht zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_5,eher nicht zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_6,eher nicht zutreffend,2
W0fJT5G7w3,DT,nfc,NA,NfC_7,eher nicht zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_8,eher nicht zutreffend,4
W0fJT5G7w3,DT,nfc,NA,NfC_9,weder noch,3
WPdsru5Cy6,FA,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
WPdsru5Cy6,FA,mancheck,NA,MC_0_2,Schwierig,4
WPdsru5Cy6,FA,mancheck,NA,MC_1,Ja,1
WPdsru5Cy6,FA,memory,FB1,FB1_1,60 cm,0
WPdsru5Cy6,FA,memory,FB1,FB1_2,Von Buschblättern,0
WPdsru5Cy6,FA,memory,FB1,FB1_3,Schuppige Haut,1
WPdsru5Cy6,FA,memory,FB1,FB1_4,Schwarz,1
WPdsru5Cy6,FA,memory,FB1,FB1_5,Lang un schuppig,0
WPdsru5Cy6,FA,memory,FB1,FB1_6,Durch Trötengeräusche,0
WPdsru5Cy6,FA,memory,FB1,FB1_7,Durchs Gebüsch ziehen,1
WPdsru5Cy6,FA,mindset,NA,GMS_1,Stimme grösstenteils zu,4
WPdsru5Cy6,FA,mindset,NA,GMS_2,Stimme grösstenteils zu,4
WPdsru5Cy6,FA,mindset,NA,GMS_3,Stimme grösstenteils zu,4
WPdsru5Cy6,FA,nfc,NA,NfC_1,eher zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_10,eher zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_11,weder noch,3
WPdsru5Cy6,FA,nfc,NA,NfC_12,eher nicht zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_13,eher nicht zutreffend,2
WPdsru5Cy6,FA,nfc,NA,NfC_14,weder noch,3
WPdsru5Cy6,FA,nfc,NA,NfC_15,weder noch,3
WPdsru5Cy6,FA,nfc,NA,NfC_16,eher nicht zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_17,weder noch,3
WPdsru5Cy6,FA,nfc,NA,NfC_2,weder noch,3
WPdsru5Cy6,FA,nfc,NA,NfC_3,eher nicht zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_4,eher nicht zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_5,eher nicht zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_6,eher zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_7,eher nicht zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_8,eher nicht zutreffend,4
WPdsru5Cy6,FA,nfc,NA,NfC_9,eher nicht zutreffend,4
X1x1XS2s0q,DL,mancheck,NA,MC_0_1,Leicht,2
X1x1XS2s0q,DL,mancheck,NA,MC_0_2,Leicht,2
X1x1XS2s0q,DL,mancheck,NA,MC_1,Nein,0
X1x1XS2s0q,DL,memory,FB2,FB2_1,3 Meter,1
X1x1XS2s0q,DL,memory,FB2,FB2_2,NA,0
X1x1XS2s0q,DL,memory,FB2,FB2_3,Stacheliger Rücken,0
X1x1XS2s0q,DL,memory,FB2,FB2_4,Blaue Augen,1
X1x1XS2s0q,DL,memory,FB2,FB2_5,Gelbes Horn,1
X1x1XS2s0q,DL,memory,FB2,FB2_6,Gruppen,1
X1x1XS2s0q,DL,memory,FB2,FB2_7,Nahrung suchen,1
X1x1XS2s0q,DL,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
X1x1XS2s0q,DL,mindset,NA,GMS_2,Stimme nicht zu,2
X1x1XS2s0q,DL,mindset,NA,GMS_3,Stimme grösstenteils nicht zu,3
X1x1XS2s0q,DL,nfc,NA,NfC_1,eher zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_10,eher zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_11,eher zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_12,eher zutreffend,2
X1x1XS2s0q,DL,nfc,NA,NfC_13,eher zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_14,weder noch,3
X1x1XS2s0q,DL,nfc,NA,NfC_15,eher zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_16,weder noch,3
X1x1XS2s0q,DL,nfc,NA,NfC_17,eher zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_2,eher zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_3,eher nicht zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_4,weder noch,3
X1x1XS2s0q,DL,nfc,NA,NfC_5,weder noch,3
X1x1XS2s0q,DL,nfc,NA,NfC_6,eher zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_7,eher nicht zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_8,eher nicht zutreffend,4
X1x1XS2s0q,DL,nfc,NA,NfC_9,eher zutreffend,2
Xc4NQq4J4x,FT,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
Xc4NQq4J4x,FT,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
Xc4NQq4J4x,FT,mancheck,NA,MC_1,Ja,1
Xc4NQq4J4x,FT,memory,FB2,FB2_1,3 meter,0
Xc4NQq4J4x,FT,memory,FB2,FB2_2,Blüten,1
Xc4NQq4J4x,FT,memory,FB2,FB2_3,Rauh,1
Xc4NQq4J4x,FT,memory,FB2,FB2_4,Blau,1
Xc4NQq4J4x,FT,memory,FB2,FB2_5,Gelbes Horn,1
Xc4NQq4J4x,FT,memory,FB2,FB2_6,In Gruppen,1
Xc4NQq4J4x,FT,memory,FB2,FB2_7,Nahrung suchen,1
Xc4NQq4J4x,FT,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
Xc4NQq4J4x,FT,mindset,NA,GMS_2,Stimme grösstenteils nicht zu,3
Xc4NQq4J4x,FT,mindset,NA,GMS_3,Stimme grösstenteils zu,4
Xc4NQq4J4x,FT,nfc,NA,NfC_1,überhaupt nicht zutreffend,1
Xc4NQq4J4x,FT,nfc,NA,NfC_10,eher zutreffend,4
Xc4NQq4J4x,FT,nfc,NA,NfC_11,weder noch,3
Xc4NQq4J4x,FT,nfc,NA,NfC_12,eher zutreffend,2
Xc4NQq4J4x,FT,nfc,NA,NfC_13,überhaupt nicht zutreffend,1
Xc4NQq4J4x,FT,nfc,NA,NfC_14,eher nicht zutreffend,2
Xc4NQq4J4x,FT,nfc,NA,NfC_15,eher nicht zutreffend,2
Xc4NQq4J4x,FT,nfc,NA,NfC_16,eher zutreffend,2
Xc4NQq4J4x,FT,nfc,NA,NfC_17,weder noch,3
Xc4NQq4J4x,FT,nfc,NA,NfC_2,eher nicht zutreffend,2
Xc4NQq4J4x,FT,nfc,NA,NfC_3,eher zutreffend,2
Xc4NQq4J4x,FT,nfc,NA,NfC_4,weder noch,3
Xc4NQq4J4x,FT,nfc,NA,NfC_5,eher nicht zutreffend,4
Xc4NQq4J4x,FT,nfc,NA,NfC_6,eher nicht zutreffend,2
Xc4NQq4J4x,FT,nfc,NA,NfC_7,eher zutreffend,2
Xc4NQq4J4x,FT,nfc,NA,NfC_8,eher zutreffend,2
Xc4NQq4J4x,FT,nfc,NA,NfC_9,sehr zutreffend,1
YWDtePysAj,DL,mancheck,NA,MC_0_1,Sehr leicht,1
YWDtePysAj,DL,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
YWDtePysAj,DL,mancheck,NA,MC_1,Nein,0
YWDtePysAj,DL,memory,FB1,FB1_1,1.5 Meter,1
YWDtePysAj,DL,memory,FB1,FB1_2,Von grünem Blattgemüse,1
YWDtePysAj,DL,memory,FB1,FB1_3,Raue Haut,0
YWDtePysAj,DL,memory,FB1,FB1_4,Schwarze Augen,1
YWDtePysAj,DL,memory,FB1,FB1_5,"Buschiger, violetter Schwanz",1
YWDtePysAj,DL,memory,FB1,FB1_6,Zwitschernd,1
YWDtePysAj,DL,memory,FB1,FB1_7,Streigen alleine umher,1
YWDtePysAj,DL,mindset,NA,GMS_1,Stimme grösstenteils zu,4
YWDtePysAj,DL,mindset,NA,GMS_2,Stimme grösstenteils zu,4
YWDtePysAj,DL,mindset,NA,GMS_3,Stimme zu,5
YWDtePysAj,DL,nfc,NA,NfC_1,eher zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_10,eher zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_11,sehr zutreffend,5
YWDtePysAj,DL,nfc,NA,NfC_12,eher nicht zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_13,eher zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_14,eher zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_15,eher zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_16,weder noch,3
YWDtePysAj,DL,nfc,NA,NfC_17,eher zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_2,eher zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_3,eher nicht zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_4,eher nicht zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_5,eher nicht zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_6,eher zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_7,weder noch,3
YWDtePysAj,DL,nfc,NA,NfC_8,eher nicht zutreffend,4
YWDtePysAj,DL,nfc,NA,NfC_9,eher nicht zutreffend,4
YltSjw1NvU,DZ,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
YltSjw1NvU,DZ,mancheck,NA,MC_0_2,Schwierig,4
YltSjw1NvU,DZ,mancheck,NA,MC_1,Nein,0
YltSjw1NvU,DZ,memory,FB1,FB1_1,3 m,0
YltSjw1NvU,DZ,memory,FB1,FB1_2,blätter,1
YltSjw1NvU,DZ,memory,FB1,FB1_3,rau,0
YltSjw1NvU,DZ,memory,FB1,FB1_4,blau,0
YltSjw1NvU,DZ,memory,FB1,FB1_5,rau,0
YltSjw1NvU,DZ,memory,FB1,FB1_6,zwitschern,1
YltSjw1NvU,DZ,memory,FB1,FB1_7,schlafen,0
YltSjw1NvU,DZ,mindset,NA,GMS_1,Stimme grösstenteils zu,4
YltSjw1NvU,DZ,mindset,NA,GMS_2,Stimme grösstenteils zu,4
YltSjw1NvU,DZ,mindset,NA,GMS_3,Stimme grösstenteils zu,4
YltSjw1NvU,DZ,nfc,NA,NfC_1,eher nicht zutreffend,2
YltSjw1NvU,DZ,nfc,NA,NfC_10,eher nicht zutreffend,2
YltSjw1NvU,DZ,nfc,NA,NfC_11,eher nicht zutreffend,2
YltSjw1NvU,DZ,nfc,NA,NfC_12,eher nicht zutreffend,4
YltSjw1NvU,DZ,nfc,NA,NfC_13,eher nicht zutreffend,2
YltSjw1NvU,DZ,nfc,NA,NfC_14,eher nicht zutreffend,2
YltSjw1NvU,DZ,nfc,NA,NfC_15,eher nicht zutreffend,2
YltSjw1NvU,DZ,nfc,NA,NfC_16,eher nicht zutreffend,4
YltSjw1NvU,DZ,nfc,NA,NfC_17,eher nicht zutreffend,2
YltSjw1NvU,DZ,nfc,NA,NfC_2,eher nicht zutreffend,2
YltSjw1NvU,DZ,nfc,NA,NfC_3,eher nicht zutreffend,4
YltSjw1NvU,DZ,nfc,NA,NfC_4,eher nicht zutreffend,4
YltSjw1NvU,DZ,nfc,NA,NfC_5,eher nicht zutreffend,4
YltSjw1NvU,DZ,nfc,NA,NfC_6,eher nicht zutreffend,2
YltSjw1NvU,DZ,nfc,NA,NfC_7,eher nicht zutreffend,4
YltSjw1NvU,DZ,nfc,NA,NfC_8,eher nicht zutreffend,4
YltSjw1NvU,DZ,nfc,NA,NfC_9,eher nicht zutreffend,4
ZRJIQC31y6,DA,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
ZRJIQC31y6,DA,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
ZRJIQC31y6,DA,mancheck,NA,MC_1,Ja,1
ZRJIQC31y6,DA,memory,FB1,FB1_1,NA,0
ZRJIQC31y6,DA,memory,FB1,FB1_2,NA,0
ZRJIQC31y6,DA,memory,FB1,FB1_3,NA,0
ZRJIQC31y6,DA,memory,FB1,FB1_4,NA,0
ZRJIQC31y6,DA,memory,FB1,FB1_5,NA,0
ZRJIQC31y6,DA,memory,FB1,FB1_6,Pfeifen,1
ZRJIQC31y6,DA,memory,FB1,FB1_7,NA,0
ZRJIQC31y6,DA,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
ZRJIQC31y6,DA,mindset,NA,GMS_2,Stimme zu,5
ZRJIQC31y6,DA,mindset,NA,GMS_3,Stimme nicht zu,2
ZRJIQC31y6,DA,nfc,NA,NfC_1,eher zutreffend,4
ZRJIQC31y6,DA,nfc,NA,NfC_10,weder noch,3
ZRJIQC31y6,DA,nfc,NA,NfC_11,weder noch,3
ZRJIQC31y6,DA,nfc,NA,NfC_12,eher nicht zutreffend,4
ZRJIQC31y6,DA,nfc,NA,NfC_13,weder noch,3
ZRJIQC31y6,DA,nfc,NA,NfC_14,eher zutreffend,4
ZRJIQC31y6,DA,nfc,NA,NfC_15,weder noch,3
ZRJIQC31y6,DA,nfc,NA,NfC_16,eher nicht zutreffend,4
ZRJIQC31y6,DA,nfc,NA,NfC_17,eher zutreffend,4
ZRJIQC31y6,DA,nfc,NA,NfC_2,eher nicht zutreffend,2
ZRJIQC31y6,DA,nfc,NA,NfC_3,eher nicht zutreffend,4
ZRJIQC31y6,DA,nfc,NA,NfC_4,eher nicht zutreffend,4
ZRJIQC31y6,DA,nfc,NA,NfC_5,eher zutreffend,2
ZRJIQC31y6,DA,nfc,NA,NfC_6,eher nicht zutreffend,2
ZRJIQC31y6,DA,nfc,NA,NfC_7,weder noch,3
ZRJIQC31y6,DA,nfc,NA,NfC_8,eher nicht zutreffend,4
ZRJIQC31y6,DA,nfc,NA,NfC_9,eher zutreffend,2
ZfE4yoMst9,DA,mancheck,NA,MC_0_1,Schwierig,4
ZfE4yoMst9,DA,mancheck,NA,MC_0_2,Schwierig,4
ZfE4yoMst9,DA,mancheck,NA,MC_1,Nein,0
ZfE4yoMst9,DA,memory,FB2,FB2_1,3Meter,1
ZfE4yoMst9,DA,memory,FB2,FB2_2,Pflanzen,1
ZfE4yoMst9,DA,memory,FB2,FB2_3,Schuppig,0
ZfE4yoMst9,DA,memory,FB2,FB2_4,Blau,1
ZfE4yoMst9,DA,memory,FB2,FB2_5,NA,0
ZfE4yoMst9,DA,memory,FB2,FB2_6,NA,0
ZfE4yoMst9,DA,memory,FB2,FB2_7,Nahrung suchen,1
ZfE4yoMst9,DA,mindset,NA,GMS_1,Stimme zu,5
ZfE4yoMst9,DA,mindset,NA,GMS_2,Stimme zu,5
ZfE4yoMst9,DA,mindset,NA,GMS_3,Stimme zu,5
ZfE4yoMst9,DA,nfc,NA,NfC_1,überhaupt nicht zutreffend,1
ZfE4yoMst9,DA,nfc,NA,NfC_10,eher nicht zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_11,weder noch,3
ZfE4yoMst9,DA,nfc,NA,NfC_12,eher zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_13,eher nicht zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_14,weder noch,3
ZfE4yoMst9,DA,nfc,NA,NfC_15,eher nicht zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_16,eher zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_17,eher zutreffend,4
ZfE4yoMst9,DA,nfc,NA,NfC_2,eher nicht zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_3,weder noch,3
ZfE4yoMst9,DA,nfc,NA,NfC_4,weder noch,3
ZfE4yoMst9,DA,nfc,NA,NfC_5,eher zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_6,eher nicht zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_7,eher zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_8,eher zutreffend,2
ZfE4yoMst9,DA,nfc,NA,NfC_9,eher zutreffend,2
afThtYPqsR,DL,mancheck,NA,MC_0_1,Sehr schwierig,5
afThtYPqsR,DL,mancheck,NA,MC_0_2,Sehr schwierig,5
afThtYPqsR,DL,mancheck,NA,MC_1,Ja,1
afThtYPqsR,DL,memory,FB3,FB3_1,60cm,1
afThtYPqsR,DL,memory,FB3,FB3_2,Blüten und Pollen,0
afThtYPqsR,DL,memory,FB3,FB3_3,Blass,0
afThtYPqsR,DL,memory,FB3,FB3_4,Blau,0
afThtYPqsR,DL,memory,FB3,FB3_6,-,0
afThtYPqsR,DL,memory,FB3,FB3_7,-,0
afThtYPqsR,DL,memory,FB3,FB3_8,-,0
afThtYPqsR,DL,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
afThtYPqsR,DL,mindset,NA,GMS_2,Stimme grösstenteils nicht zu,3
afThtYPqsR,DL,mindset,NA,GMS_3,Stimme grösstenteils zu,4
afThtYPqsR,DL,nfc,NA,NfC_1,sehr zutreffend,5
afThtYPqsR,DL,nfc,NA,NfC_10,eher zutreffend,4
afThtYPqsR,DL,nfc,NA,NfC_11,sehr zutreffend,5
afThtYPqsR,DL,nfc,NA,NfC_12,sehr zutreffend,1
afThtYPqsR,DL,nfc,NA,NfC_13,sehr zutreffend,5
afThtYPqsR,DL,nfc,NA,NfC_14,sehr zutreffend,5
afThtYPqsR,DL,nfc,NA,NfC_15,weder noch,3
afThtYPqsR,DL,nfc,NA,NfC_16,eher nicht zutreffend,4
afThtYPqsR,DL,nfc,NA,NfC_17,sehr zutreffend,5
afThtYPqsR,DL,nfc,NA,NfC_2,weder noch,3
afThtYPqsR,DL,nfc,NA,NfC_3,weder noch,3
afThtYPqsR,DL,nfc,NA,NfC_4,eher nicht zutreffend,4
afThtYPqsR,DL,nfc,NA,NfC_5,überhaupt nicht zutreffend,5
afThtYPqsR,DL,nfc,NA,NfC_6,weder noch,3
afThtYPqsR,DL,nfc,NA,NfC_7,sehr zutreffend,1
afThtYPqsR,DL,nfc,NA,NfC_8,eher zutreffend,2
afThtYPqsR,DL,nfc,NA,NfC_9,überhaupt nicht zutreffend,5
ay3G6NLjJr,DL,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
ay3G6NLjJr,DL,mancheck,NA,MC_0_2,Schwierig,4
ay3G6NLjJr,DL,mancheck,NA,MC_1,Ja,1
ay3G6NLjJr,DL,memory,FB1,FB1_1,60cm,0
ay3G6NLjJr,DL,memory,FB1,FB1_2,Das Männchen sucht die Nahrung für die Jungen,0
ay3G6NLjJr,DL,memory,FB1,FB1_3,Eine Schuppige Haut,1
ay3G6NLjJr,DL,memory,FB1,FB1_4,Braun,0
ay3G6NLjJr,DL,memory,FB1,FB1_5,Viollet,1
ay3G6NLjJr,DL,memory,FB1,FB1_6,Mit zwitschernden Geräuschen,1
ay3G6NLjJr,DL,memory,FB1,FB1_7,Singen,0
ay3G6NLjJr,DL,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
ay3G6NLjJr,DL,mindset,NA,GMS_2,Stimme grösstenteils nicht zu,3
ay3G6NLjJr,DL,mindset,NA,GMS_3,Stimme grösstenteils zu,4
ay3G6NLjJr,DL,nfc,NA,NfC_1,eher nicht zutreffend,2
ay3G6NLjJr,DL,nfc,NA,NfC_10,weder noch,3
ay3G6NLjJr,DL,nfc,NA,NfC_11,eher zutreffend,4
ay3G6NLjJr,DL,nfc,NA,NfC_12,eher nicht zutreffend,4
ay3G6NLjJr,DL,nfc,NA,NfC_13,weder noch,3
ay3G6NLjJr,DL,nfc,NA,NfC_14,eher zutreffend,4
ay3G6NLjJr,DL,nfc,NA,NfC_15,weder noch,3
ay3G6NLjJr,DL,nfc,NA,NfC_16,eher zutreffend,2
ay3G6NLjJr,DL,nfc,NA,NfC_17,eher zutreffend,4
ay3G6NLjJr,DL,nfc,NA,NfC_2,eher nicht zutreffend,2
ay3G6NLjJr,DL,nfc,NA,NfC_3,eher nicht zutreffend,4
ay3G6NLjJr,DL,nfc,NA,NfC_4,eher nicht zutreffend,4
ay3G6NLjJr,DL,nfc,NA,NfC_5,weder noch,3
ay3G6NLjJr,DL,nfc,NA,NfC_6,eher nicht zutreffend,2
ay3G6NLjJr,DL,nfc,NA,NfC_7,überhaupt nicht zutreffend,5
ay3G6NLjJr,DL,nfc,NA,NfC_8,eher zutreffend,2
ay3G6NLjJr,DL,nfc,NA,NfC_9,eher zutreffend,2
bsK2ooemeB,FT,mancheck,NA,MC_0_1,Sehr leicht,1
bsK2ooemeB,FT,mancheck,NA,MC_0_2,Leicht,2
bsK2ooemeB,FT,mancheck,NA,MC_1,Ja,1
bsK2ooemeB,FT,memory,FB3,FB3_1,0.9,0
bsK2ooemeB,FT,memory,FB3,FB3_2,Irgendwas mit Blüten,0
bsK2ooemeB,FT,memory,FB3,FB3_3,Grob,0
bsK2ooemeB,FT,memory,FB3,FB3_4,Violett,0
bsK2ooemeB,FT,memory,FB3,FB3_6,Buckel,0
bsK2ooemeB,FT,memory,FB3,FB3_7,Auf einem Erdhaufen,1
bsK2ooemeB,FT,memory,FB3,FB3_8,Tiefe Laute,1
bsK2ooemeB,FT,mindset,NA,GMS_1,Stimme nicht zu,2
bsK2ooemeB,FT,mindset,NA,GMS_2,Stimme nicht zu,2
bsK2ooemeB,FT,mindset,NA,GMS_3,Stimme nicht zu,2
bsK2ooemeB,FT,nfc,NA,NfC_1,sehr zutreffend,5
bsK2ooemeB,FT,nfc,NA,NfC_10,eher nicht zutreffend,2
bsK2ooemeB,FT,nfc,NA,NfC_11,sehr zutreffend,5
bsK2ooemeB,FT,nfc,NA,NfC_12,eher zutreffend,2
bsK2ooemeB,FT,nfc,NA,NfC_13,eher zutreffend,4
bsK2ooemeB,FT,nfc,NA,NfC_14,sehr zutreffend,5
bsK2ooemeB,FT,nfc,NA,NfC_15,eher zutreffend,4
bsK2ooemeB,FT,nfc,NA,NfC_16,weder noch,3
bsK2ooemeB,FT,nfc,NA,NfC_17,eher zutreffend,4
bsK2ooemeB,FT,nfc,NA,NfC_2,eher zutreffend,4
bsK2ooemeB,FT,nfc,NA,NfC_3,eher nicht zutreffend,4
bsK2ooemeB,FT,nfc,NA,NfC_4,überhaupt nicht zutreffend,5
bsK2ooemeB,FT,nfc,NA,NfC_5,eher nicht zutreffend,4
bsK2ooemeB,FT,nfc,NA,NfC_6,eher nicht zutreffend,2
bsK2ooemeB,FT,nfc,NA,NfC_7,sehr zutreffend,1
bsK2ooemeB,FT,nfc,NA,NfC_8,eher zutreffend,2
bsK2ooemeB,FT,nfc,NA,NfC_9,sehr zutreffend,1
c6j42ftNJW,DL,mancheck,NA,MC_0_1,Leicht,2
c6j42ftNJW,DL,mancheck,NA,MC_0_2,Schwierig,4
c6j42ftNJW,DL,mancheck,NA,MC_1,Ja,1
c6j42ftNJW,DL,memory,FB2,FB2_1,Ich hatte keine Geduld mir die Informationen 3 Minuten lang zu merken,0
c6j42ftNJW,DL,memory,FB2,FB2_2,NA,0
c6j42ftNJW,DL,memory,FB2,FB2_3,NA,0
c6j42ftNJW,DL,memory,FB2,FB2_4,NA,0
c6j42ftNJW,DL,memory,FB2,FB2_5,NA,0
c6j42ftNJW,DL,memory,FB2,FB2_6,NA,0
c6j42ftNJW,DL,memory,FB2,FB2_7,NA,0
c6j42ftNJW,DL,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
c6j42ftNJW,DL,mindset,NA,GMS_2,Stimme grösstenteils nicht zu,3
c6j42ftNJW,DL,mindset,NA,GMS_3,Stimme grösstenteils nicht zu,3
c6j42ftNJW,DL,nfc,NA,NfC_1,weder noch,3
c6j42ftNJW,DL,nfc,NA,NfC_10,eher zutreffend,4
c6j42ftNJW,DL,nfc,NA,NfC_11,sehr zutreffend,5
c6j42ftNJW,DL,nfc,NA,NfC_12,eher nicht zutreffend,4
c6j42ftNJW,DL,nfc,NA,NfC_13,weder noch,3
c6j42ftNJW,DL,nfc,NA,NfC_14,weder noch,3
c6j42ftNJW,DL,nfc,NA,NfC_15,weder noch,3
c6j42ftNJW,DL,nfc,NA,NfC_16,eher nicht zutreffend,4
c6j42ftNJW,DL,nfc,NA,NfC_17,eher nicht zutreffend,2
c6j42ftNJW,DL,nfc,NA,NfC_2,weder noch,3
c6j42ftNJW,DL,nfc,NA,NfC_3,eher nicht zutreffend,4
