episode_date,show,mix_no,mix,t_s,bpm,key,artist,title,timeskew,frequencyskew,track_no
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2310,125.1,52841300,Brassroots,Good Life,0.0063961744,-0.0014488101,2
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2340,125.1,52841300,Brassroots,Good Life,0.0075387955,-0.00048315525,2
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2370,124.7,52841300,Brassroots,Good Life,0.007854462,-0.00040262938,2
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2400,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2430,124.6,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2460,124.6,822523014,Guedra Guedra,Paradigm,-0.04267019,-0.00012886524,3
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2490,124.6,822523014,Guedra Guedra,Paradigm,-0.040176332,-0.0008453727,3
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2520,,829767623,Captain Planet & Tony Allen,Tony's House,0.006435275,-0.0019312501,4
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2550,,829767623,Captain Planet & Tony Allen,Tony's House,0.0072473288,-0.0016096234,4
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2580,,829767623,Captain Planet & Tony Allen,Tony's House,0.0072185993,-0.0018910766,4
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2610,,829767623,Captain Planet & Tony Allen,Tony's House,0.0042984486,-0.0017168522,4
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2640,124.5,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2670,124.5,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2700,,681574763,K-LONE,Cinco,0.040126443,-0.0010733604,5
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2730,,681574763,K-LONE,Cinco,0.03970933,0.0012251139,5
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2760,,681574763,K-LONE,Cinco,0.0401603,-0.00060391426,5
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2790,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2820,,819522228,Edna Martinez & Erick Cosaque,Ajaccio (Edna Martinez Remix),-0.02385205,-0.0003221631,6
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2850,,819522228,Edna Martinez & Erick Cosaque,Ajaccio (Edna Martinez Remix),-0.016854286,-0.0006441474,6
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2880,,819522228,Edna Martinez & Erick Cosaque,Ajaccio (Edna Martinez Remix),-0.024837554,-0.001046598,6
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2910,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2940,124.5,5905074,Karen Young,Hot Shot,0.03528309,0.031205893,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",2970,124.8,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3000,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3030,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3060,124.7,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3090,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3120,,829412813,O'Flynn,Srekye,-0.045781672,-0.0010948181,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3150,124.7,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3180,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3210,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3240,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3270,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3300,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3330,124.7,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3360,,404935048,Perfecto Allstarz & Freejak,Reach Up (Freejak Extended Remix),-0.023300469,-0.015874743,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3390,124.7,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3420,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3450,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3480,,310081069,Lokane,Body Double (TSVI Remix),-0.060287178,8.058548e-05,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3510,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3540,124.7,827547789,"Chrissy Spratt, Nonso Amadi & Serøtonin",Call On Me,0.01808858,-0.000523448,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3570,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3600,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3630,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3660,,818345710,Raz & Afla,Windowlicker,-0.02427417,-0.0009661317,7
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3690,124.9,818345710,Raz & Afla,Windowlicker,-0.02511239,-0.0005905032,7
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3720,,818345710,Raz & Afla,Windowlicker,-0.02439183,-0.00028187037,7
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3750,,818345710,Raz & Afla,Windowlicker,-0.02387774,-0.00055217743,7
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3780,,830668895,"Yttling Jazz, Joshua Idehen & Saturday, Monday",Illegal Hit (Edit),0.034627914,-0.00060391426,8
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3810,,830668895,"Yttling Jazz, Joshua Idehen & Saturday, Monday",Illegal Hit (Edit),0.041422486,-0.0010063648,8
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3840,,,,,,,
2025-11-07,Unlimited,2,"DJ Functionist mit FX Farmer Funkanomics, B.Visible, Tomasz Guiddo & Flo Førg",3870,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,0,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,30,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,60,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,90,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,120,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,150,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,180,124.5,,,,,,
2025-11-07,Unlimited,3,DJ Beware,210,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,240,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,270,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,300,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,330,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,360,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,390,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,420,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,450,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,480,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,510,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,540,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,570,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,600,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,630,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,660,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,690,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,720,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,750,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,780,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,810,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,840,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,870,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,900,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,930,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,960,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,990,123.8,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1020,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1050,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1080,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1110,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1140,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1170,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1200,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1230,123.9,329362953,Cartouche,Shame (feat. Bliss Maxell & DJ Patrick Samoy) [Extended Mix],-0.0056717396,0.00096702576,
2025-11-07,Unlimited,3,DJ Beware,1260,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1290,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1320,,842047990,Vibe's Music VM,Virtual Horizon,-0.0070204735,0.007032275,
2025-11-07,Unlimited,3,DJ Beware,1350,123.8,275252299,Dj Ken,Heaven,-0.044547558,-0.04798478,
2025-11-07,Unlimited,3,DJ Beware,1380,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1410,124.0,829950888,Abhi,Rise Into The Mist,0.015604615,0.013338208,
2025-11-07,Unlimited,3,DJ Beware,1440,124.0,538794956,Hil Oliver,Excuse,0.008131385,0.008737087,
2025-11-07,Unlimited,3,DJ Beware,1470,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1500,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1530,123.9,105924064,Luca Lozano & Mr. Ho,Different Circles (Nicson Remix),0.01825285,0.015871644,
2025-11-07,Unlimited,3,DJ Beware,1560,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1590,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1620,124.0,672382758,Sandro Puddu,Jump,-0.03145182,-0.025759816,
2025-11-07,Unlimited,3,DJ Beware,1650,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1680,124.1,274540942,Allies for Everyone,Bunker (Jay Hill's Dreamy Tech Remix),0.00053191185,-0.002145648,
2025-11-07,Unlimited,3,DJ Beware,1710,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1740,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1770,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,1800,124.0,5327809,"The Blackout Allstars, Sheila E., Tito Puente, Dave Valentin, Grover Washington, Paquito D'Rivera, Ray Barretto & Tito Nieves",I Like It (Like That) [Radio Mix],-0.030974269,-0.035131156,1
2025-11-07,Unlimited,3,DJ Beware,1830,124.0,809816991,Claptone & Chicane,Saltwater (feat. Moya Brennan) [Radio Edit],-0.038297653,-0.044473886,
2025-11-07,Unlimited,3,DJ Beware,1860,124.0,60623419,Joe Montana,Electric Dreams,-0.022077084,0.0026615858,
2025-11-07,Unlimited,3,DJ Beware,1890,124.0,445368765,Andrea Salerno,Teleri,-0.01666087,-0.005846679,
2025-11-07,Unlimited,3,DJ Beware,1920,123.9,326075647,OZBEK,Rooftop,0.015378594,0.025036335,2
2025-11-07,Unlimited,3,DJ Beware,1950,,842763175,Pancratio,Deep Beat,-0.03126371,-0.032913625,3
2025-11-07,Unlimited,3,DJ Beware,1980,124.0,326075647,OZBEK,Rooftop,0.016411185,0.025063872,2
2025-11-07,Unlimited,3,DJ Beware,2010,124.0,326075647,OZBEK,Rooftop,0.01660049,0.026151538,2
2025-11-07,Unlimited,3,DJ Beware,2040,,5327809,"The Blackout Allstars, Sheila E., Tito Puente, Dave Valentin, Grover Washington, Paquito D'Rivera, Ray Barretto & Tito Nieves",I Like It (Like That) [Radio Mix],-0.03155303,-0.0348202,1
2025-11-07,Unlimited,3,DJ Beware,2070,,842763175,Pancratio,Deep Beat,-0.031164706,-0.032134354,3
2025-11-07,Unlimited,3,DJ Beware,2100,124.0,5327809,"The Blackout Allstars, Sheila E., Tito Puente, Dave Valentin, Grover Washington, Paquito D'Rivera, Ray Barretto & Tito Nieves",I Like It (Like That) [Radio Mix],-0.032595634,-0.03336793,1
2025-11-07,Unlimited,3,DJ Beware,2130,124.0,302358296,Pianoman,Blurred (Pianoman Original Club Mix) [Mixed],-0.044424653,-0.041063786,
2025-11-07,Unlimited,3,DJ Beware,2160,124.1,842763175,Pancratio,Deep Beat,-0.03096062,-0.032744825,3
2025-11-07,Unlimited,3,DJ Beware,2190,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2220,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2250,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2280,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2310,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2340,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2370,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2400,123.9,361605465,Nick Curly,Underground (Dennis Ferrer Remix) [Mixed],-0.0014563203,-0.0049127936,4
2025-11-07,Unlimited,3,DJ Beware,2430,123.9,361605465,Nick Curly,Underground (Dennis Ferrer Remix) [Mixed],-0.00050765276,-0.0049127936,4
2025-11-07,Unlimited,3,DJ Beware,2460,123.8,442176264,Ron Carroll,Get with Him (Ron Carroll's Spirit Filled Mix),-0.02422756,-0.014274836,
2025-11-07,Unlimited,3,DJ Beware,2490,123.9,660625648,Airwolf Paradise,Only Man (feat. Paul Johnson),-0.030765116,-0.03056091,
2025-11-07,Unlimited,3,DJ Beware,2520,,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2550,,466827793,AVISION,Big Shot (Paco Osuna Remix),-0.032093108,-0.02741754,
2025-11-07,Unlimited,3,DJ Beware,2580,124.0,57829493,Robbie Rivera,It's Midnight,-0.031343937,-0.021749437,
2025-11-07,Unlimited,3,DJ Beware,2610,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2640,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2670,124.2,618637415,Ciree,Epilogue,0.00062024593,0.004520893,
2025-11-07,Unlimited,3,DJ Beware,2700,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2730,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2760,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2790,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2820,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2850,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2880,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2910,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2940,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,2970,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,3000,124.0,,,,,,
2025-11-07,Unlimited,3,DJ Beware,3030,,40819673,Spirit Catcher,Voo Doo Knight,-0.045817256,-0.046257854,
2025-11-07,Unlimited,3,DJ Beware,3060,124.0,40094731,Charles Manier,Change You,-0.04255563,-0.042794585,5
2025-11-07,Unlimited,3,DJ Beware,3090,124.3,40094731,Charles Manier,Change You,-0.04234159,-0.042987347,5
2025-11-07,Unlimited,3,DJ Beware,3120,,40094731,Charles Manier,Change You,-0.042129695,-0.043064415,5
2025-11-07,Unlimited,3,DJ Beware,3150,124.1,40933915,Pigna People,Fregna the Age (Mixed),-0.045890808,-0.046104193,6
2025-11-07,Unlimited,3,DJ Beware,3180,,40933915,Pigna People,Fregna the Age (Mixed),-0.046013236,-0.046641886,6
2025-11-07,Unlimited,3,DJ Beware,3210,,40094731,Charles Manier,Change You,-0.042849302,-0.043257117,5
2025-11-07,Unlimited,3,DJ Beware,3240,124.2,40933915,Pigna People,Fregna the Age (Mixed),-0.045982957,-0.045988917,6
2025-11-07,Unlimited,3,DJ Beware,3270,,40933915,Pigna People,Fregna the Age (Mixed),-0.04632902,-0.046718657,6
2025-11-07,Unlimited,3,DJ Beware,3300,,810116807,Dj Piligrim,Дед на стиле (extended version),0.0078623295,0.012753487,7
2025-11-07,Unlimited,3,DJ Beware,3330,,810116807,Dj Piligrim,Дед на стиле (extended version),0.009810209,0.0128622055,7
2025-11-07,Unlimited,3,DJ Beware,3360,123.9,40933915,Pigna People,Fregna the Age (Mixed),-0.047047377,-0.0459944,6
2025-11-07,Unlimited,3,DJ Beware,3390,124.1,,,,,,
2025-11-07,Unlimited,3,DJ Beware,3420,124.2,,,,,,
2025-11-07,Unlimited,3,DJ Beware,3450,123.9,,,,,,
2025-11-07,Unlimited,3,DJ Beware,3480,124.1,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,0,,47343176,Britney Spears,Gimme More (Shortee Blitz),0.00043332577,-0.0003681779,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,30,,834395213,Kraak & Smaak,Travel Light (feat. Ivar),8.9645386e-05,-0.0003221631,1
2025-11-14,Unlimited,1,DJ Functionist Hour 1,60,,834395213,Kraak & Smaak,Travel Light (feat. Ivar),1.2755394e-05,0.0,1
2025-11-14,Unlimited,1,DJ Functionist Hour 1,90,,834395213,Kraak & Smaak,Travel Light (feat. Ivar),0.00010764599,-8.0525875e-05,1
2025-11-14,Unlimited,1,DJ Functionist Hour 1,120,109.8,834395213,Kraak & Smaak,Travel Light (feat. Ivar),0.00015628338,-0.00016111135,1
2025-11-14,Unlimited,1,DJ Functionist Hour 1,150,,834395213,Kraak & Smaak,Travel Light (feat. Ivar),-0.00015509129,0.0,1
2025-11-14,Unlimited,1,DJ Functionist Hour 1,180,,834395213,Kraak & Smaak,Travel Light (feat. Ivar),0.00013387203,0.0,1
2025-11-14,Unlimited,1,DJ Functionist Hour 1,210,109.9,834395213,Kraak & Smaak,Travel Light (feat. Ivar),-0.00010955334,-4.029274e-05,1
2025-11-14,Unlimited,1,DJ Functionist Hour 1,240,,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,270,,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,300,116.8,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,330,117.1,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,360,,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,390,,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,420,117.0,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,450,,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,480,117.0,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,510,,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,540,117.0,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,570,116.9,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,600,,,,,,,
2025-11-14,Unlimited,1,DJ Functionist Hour 1,630,120.0,837712745,DJ Scratch,Electric Stew (We Can Get Down),0.00057435036,-0.0016096234,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,660,,837712745,DJ Scratch,Electric Stew (We Can Get Down),5.865097e-05,-0.0008856058,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,690,,837712745,DJ Scratch,Electric Stew (We Can Get Down),0.0003131628,-0.0009661317,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,720,,837712745,DJ Scratch,Electric Stew (We Can Get Down),-0.0007352829,-0.0006441474,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,750,,837712745,DJ Scratch,Electric Stew (We Can Get Down),0.00016248226,-0.0012879372,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,780,,837712745,DJ Scratch,Electric Stew (We Can Get Down),0.00021851063,-0.0012879372,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,810,,837712745,DJ Scratch,Electric Stew (We Can Get Down),0.0002605915,-0.0013683438,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,840,,837712745,DJ Scratch,Electric Stew (We Can Get Down),-0.004054904,-0.0011270046,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,870,120.1,837712745,DJ Scratch,Electric Stew (We Can Get Down),0.0013922453,-0.0012879372,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,900,120.2,837712745,DJ Scratch,Electric Stew (We Can Get Down),0.002067566,-0.0005636811,2
2025-11-14,Unlimited,1,DJ Functionist Hour 1,930,120.3,843538825,Kid Sublime,The Awakening (feat. Han Litz),-0.0038900971,-0.0022929907,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,960,120.5,843538825,Kid Sublime,The Awakening (feat. Han Litz),-0.0029340386,-0.0018106699,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,990,,843538825,Kid Sublime,The Awakening (feat. Han Litz),-0.0023989677,-0.0007246733,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1020,120.6,843538825,Kid Sublime,The Awakening (feat. Han Litz),-0.0016443133,-0.0017704964,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1050,120.7,843538825,Kid Sublime,The Awakening (feat. Han Litz),-0.0010036826,-0.00080513954,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1080,,843538825,Kid Sublime,The Awakening (feat. Han Litz),-4.1902065e-05,-0.00060391426,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1110,120.8,843538825,Kid Sublime,The Awakening (feat. Han Litz),0.0006182194,-0.0010063648,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1140,,843538825,Kid Sublime,The Awakening (feat. Han Litz),0.0017783642,-4.029274e-05,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1170,121.0,843538825,Kid Sublime,The Awakening (feat. Han Litz),0.002438426,-0.0011270046,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1200,121.3,843538825,Kid Sublime,The Awakening (feat. Han Litz),0.002939105,-0.0008453727,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1230,121.2,843538825,Kid Sublime,The Awakening (feat. Han Litz),0.0038349628,-0.00028187037,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1260,121.3,843538825,Kid Sublime,The Awakening (feat. Han Litz),0.004621148,-0.0010867715,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1290,,843538825,Kid Sublime,The Awakening (feat. Han Litz),0.0054342747,-0.00024163723,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1320,,843538825,Kid Sublime,The Awakening (feat. Han Litz),0.006017804,-0.0014890432,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1350,121.3,843538825,Kid Sublime,The Awakening (feat. Han Litz),0.0068535805,-0.001046598,3
2025-11-14,Unlimited,1,DJ Functionist Hour 1,1380,121.7,280530720,Bicep & Hammer,Dahlia,-0.009493649,-0.001408577,4
